component,componentCategory,prop,propType,normalizedPropType,propCategory,defaultValue,acceptsObject,objectExample,acceptsNode,enumValues,documentedValues,description,conditionalRelationship,childSupport
Clock,Visualizations,type,string,enum,behavior,,false,,false,"""analog"" | ""digital""","""analog"" | ""digital""",What type of visualization to show.,,
DataChart,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
DataChart,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
DataChart,Visualizations,axis,boolean | string | object,union,behavior,,true,"{ x: boolean | string | { granularity: ""..."", property: ""date"" }, y: boolean | string | { granularity: ""..."", ""property"": ""amount"" } ] }",false,"true | false | ""date"" | ""coarse"" | ""medium"" | ""fine""","true | false | ""date"" | ""coarse"" | ""medium"" | ""fine""",Whether to show an axis and how it should look.,,
DataChart,Visualizations,bounds,string | object,union,behavior,,true,"{ x: [0, 100], y: [0, 100], }",false,"""align""","""align""","When set to 'align', indicates that the bounds of all series should be aligned. When not set, the bounds of each series property are based solely on the data found for that property.",,
DataChart,Visualizations,chart,string | object,union,behavior,,true,"{ property: ""..."", color: ""..."", dash: boolean, opacity: ""..."", pattern: ""..."", point: ""..."", round: boolean, thickness: ""..."", type: ""..."" }",false,"""property"" | ""string"" | array[""property1"", ""property2""] | array[{ property: ""..."", color: ""..."" }] | ""weak"" | ""medium"" | ""strong"" | number | boolean | ""squares"" | ""circles"" | ""stripesHorizontal"" | ""stripesVertical"" | ""stripesDiagonalDown"" | ""stripesDiagonalUp"" | ""circle"" | ""diamond"" | ""square"" | ""star"" | ""triangle"" | ""triangleDown"" | ""hair"" | ""xsmall"" | ""small"" | ""large"" | ""xlarge"" | ""none"" | ""bar"" | ""bars"" | ""line"" | ""area"" | ""areas"" | ""point""","""property"" | ""string"" | array[""property1"", ""property2""] | array[{ property: ""..."", color: ""..."" }] | ""weak"" | ""medium"" | ""strong"" | number | boolean | ""squares"" | ""circles"" | ""stripesHorizontal"" | ""stripesVertical"" | ""stripesDiagonalDown"" | ""stripesDiagonalUp"" | ""circle"" | ""diamond"" | ""square"" | ""star"" | ""triangle"" | ""triangleDown"" | ""hair"" | ""xsmall"" | ""small"" | ""large"" | ""xlarge"" | ""none"" | ""bar"" | ""bars"" | ""line"" | ""area"" | ""areas"" | ""point""",How to visualize the data.,,
DataChart,Visualizations,data,array,array,content,,false,"[ { ""date"": ""2020-05-28"", ""amount"": 88, ""percent"": 20 }, { ""date"": ""2020-05-27"", ""amount"": 77, ""percent"": 15 } ]",false,,,The data set.,required — paired with series,
DataChart,Visualizations,detail,boolean,boolean,behavior,,false,,false,true | false,true | false,"Whether to add the ability to interact with the chart via mouse or keyboard to show details on specific values in the chart. It shows all properties specified in 'series', using any 'render' functions therein.",,
DataChart,Visualizations,direction,string,enum,layout,,false,,false,"""horizontal"" | ""vertical""","""horizontal"" | ""vertical""",The orientation of the data.,,
DataChart,Visualizations,gap,string,string,layout,,false,,false,"""none"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""none"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""",The spacing between the axes and the Charts.,,
DataChart,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
DataChart,Visualizations,guide,boolean | object,union,behavior,,true,"{ x: boolean | { granularity: ""coarse"" ""medium"" ""fine"" } y: boolean | { granularity: ""coarse"" ""medium"" ""fine"" } }",false,true | false,true | false,Whether to put guidelines underneath the chart graphics. See the description of 'granularity' under 'axis'.,,
DataChart,Visualizations,legend,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to include a legend,,
DataChart,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
DataChart,Visualizations,offset,boolean | object,union,behavior,,true,"{ gap: ""string"" }",false,true | false,true | false,Whether to offset each chart by the thickness of the preceding charts. This can be used to show adjacent bar charts.,,
DataChart,Visualizations,pad,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."", start: ""..."", end: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""",Spacing around the outer edge of the drawing coordinate area for the graphic elements to overflow into.,,
DataChart,Visualizations,placeholder,string | node,union,content,,false,,true,"""loading..."" | <Box>...</Box>","""loading..."" | <Box>...</Box>","A text message or any content to place over the chart graphic. For example, to say ""loading ..."" when waiting for data to arrive.",,
DataChart,Visualizations,series,string | array[string] | object | array[object],union,content,,true,"{ label: ""string"", prefix: ""$"", property: ""string"", render: (value, datam, dataIndex) => element, suffix: ""%"" }",false,"""property""","""property""",,required — paired with data,
DataChart,Visualizations,size,string | object,union,layout,,true,"{ height: ""..."", width: ""..."" }",false,"""fill""","""fill""",The size of the Charts. This does not include the axes and any gap. It is passed through to the underlying Chart.,,
DataTable,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
DataTable,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
DataTable,Visualizations,allowSelectAll,onSelect | boolean,union,behavior,,false,,false,true | false,true | false,,,
DataTable,Visualizations,background,string | array | object,union,layout,,true,"{ header: ""dark-2"", body: [""white"", ""light-2""], footer: { dark: ""light-2"", light: ""dark-3"" } }",false,"""light-2""","""light-2""",Cell background.,,
DataTable,Visualizations,border,boolean | string | object,union,layout,,true,"{ color: ""border"", side: ""horizontal"", size: ""small"" }",false,"true | false | ""horizontal"" | ""vertical"" | ""top"" | ""bottom"" | ""right"" | ""left""","true | false | ""horizontal"" | ""vertical"" | ""top"" | ""bottom"" | ""right"" | ""left""",Cell border.,,
DataTable,Visualizations,columns,array,array,content,,false,"[ { align: ""..."", aggregate: ""..."", footer: node | { aggregate: ""..."" }, header: string | node | { aggregate: ""..."" }, pin: boolean, plain: boolean, primary: boolean, property: ""string"", render: function, search: boolean, sortable: boolean, size: ""..."", units: ""string"", verticalAlign: ""..."" } ]",false,"""start"" | ""center"" | ""end"" | ""avg"" | ""max"" | ""min"" | ""sum"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""1/2"" | ""1/4"" | ""2/4"" | ""3/4"" | ""1/3"" | ""2/3"" | ""string"" | ""middle"" | ""top"" | ""bottom""","""start"" | ""center"" | ""end"" | ""avg"" | ""max"" | ""min"" | ""sum"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""1/2"" | ""1/4"" | ""2/4"" | ""3/4"" | ""1/3"" | ""2/3"" | ""string"" | ""middle"" | ""top"" | ""bottom""",A description of the data.,defines column structure,
DataTable,Visualizations,data,array,array,content,,false,[{}],false,,,Array of data objects.,,
DataTable,Visualizations,disabled,array,array,state,,false,,false,,,"When supplied, disables 'onClickRow' and 'onSelect' interaction for the indicated rows. The values in this array should match the 'primaryKey' or 'columns[].primary' keyed value for the row's data object.",,
DataTable,Visualizations,fill,string | boolean,union,state,,false,,false,"""horizontal"" | ""vertical"" | true | false","""horizontal"" | ""vertical"" | true | false",Whether the width and/or height should fill the container.,,
DataTable,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
DataTable,Visualizations,groupBy,string | object | expandLabel,union,behavior,,true,"{ ""property"": ""location"", ""expand"": [""Paris"", ""Los Angeles""], ""onExpand"": ""(key) => {...}"" ""expandLabel"": (row) => `details for ${row.name}`, }",false,"""location""","""location""",Property to group data by.,requires columns with key,
DataTable,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
DataTable,Visualizations,onClickRow,select | function | string,union,event,,false,({ datum }) => {...},false,({ datum }) => {...} | 'select',({ datum }) => {...} | 'select',,,
DataTable,Visualizations,onMore,function,function,event,,false,() => {},false,() => {},() => {},"Use this to indicate that 'data' doesn't contain all that it could. It will be called when all of the data rows have been rendered. This might be used when the total number of items that could be retrieved is more than you'd want to load into the browser. 'onMore' allows you to lazily fetch more from the server only when needed. This cannot be combined with properties that expect all data to be present in the browser, such as columns.search, sortable, groupBy, or columns.aggregate.",,
DataTable,Visualizations,onSearch,function,function,event,,false,"({ key: ""search text"", ... }) => {...}",false,"({ key: ""search text"", ... }) => {...}","({ key: ""search text"", ... }) => {...}","When supplied, and when at least one column has 'search' enabled, this function will be called with an object with keys for property names and values which are the search text strings. This is typically employed so a back-end can be used to search through the data.",,
DataTable,Visualizations,onSelect,function,function,event,,false,"(selected, datum) => {}",false,"(selected, datum) => {}","(selected, datum) => {}","When supplied, causes checkboxes to be added to each row such that the user can indicate which rows should be selected.",,
DataTable,Visualizations,onSort,function,function,event,,false,"({ property, direction }) => {}",false,"({ property, direction }) => {}","({ property, direction }) => {}",,,
DataTable,Visualizations,onUpdate,function,function,event,,false,"({ expanded, sort, show, count }) => {}",false,"({ expanded, sort, show, count }) => {}","({ expanded, sort, show, count }) => {}",,,
DataTable,Visualizations,pad,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."", start: ""..."", end: ""..."" }",false,"""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""","""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""",Cell padding.,,
DataTable,Visualizations,paginate,boolean | object,union,behavior,,true,{},false,true | false,true | false,Whether to paginate the data.,,
DataTable,Visualizations,pin,boolean | string,union,behavior,,false,,false,"true | false | ""header"" | ""footer""","true | false | ""header"" | ""footer""",Whether the header and/or footer should be pinned when not all rows are visible. A value of true pins both header and footer.,,
DataTable,Visualizations,placeholder,string | node,union,content,,false,,true,"""loading..."" | <Box>...</Box>","""loading..."" | <Box>...</Box>","A text message or any content to place over the table body. For example, to say ""loading ..."" when waiting for data to arrive.",,
DataTable,Visualizations,primaryKey,boolean | string,union,behavior,,false,,false,"true | false | ""property""","true | false | ""property""","When supplied, indicates the property for a data object to use to get a unique identifier. See also the 'columns.primary' description. It is recommended to use this property if it's possible that the primary column may be removed from the UI (i.e., hidden when using DataTableColumns). This will ensure data renders correctly. Setting primaryKey to false indicates there should be no unique identifier, avoid this as it's less accessible.",identifies unique rows,
DataTable,Visualizations,replace,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to replace previously rendered items with a generic spacing element when they have scrolled out of view. This is more performant but means that in-page searching will not find elements that have been replaced.,,
DataTable,Visualizations,resizeable,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to allow the user to resize column widths.,,
DataTable,Visualizations,rowDetails,expandLabel | function | object,union,behavior,,true,() => {},false,() => {},() => {},,,
DataTable,Visualizations,rowProps,object,object,behavior,,true,"{ ""primary-key-value"": { background: ..., border: ..., pad: ... }}",false,,,,,
DataTable,Visualizations,select,array,array,behavior,,false,,false,,,"When supplied, causes checkboxes to be added to each row to indicate which rows are selected. The values in this array should match the 'primaryKey' or 'columns[].primary' keyed value for the row's data object. If 'onSelect' is provided, the CheckBoxes are enabled and this function can be used to track select changes.",,
DataTable,Visualizations,show,number | object,union,behavior,page to show,true,{ page: 2 },false,10,10,The item or page to show.,,
DataTable,Visualizations,size,string,string,layout,,false,,false,"""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","The height of the table body. If set, the table body will have a fixed height and the rows will be scrollable within it. In order to preserve header and footer cell alignment, all cells will have the same width. This cannot be used in combination with 'resizeable'.",,
DataTable,Visualizations,sort,object,object,behavior,,true,"{ direction: ""asc"" | ""desc"", external: boolean, property: ""string"" }",false,,,"Which property to sort on and which direction to sort. When 'external' is true, it indicates that the caller will take care of sorting the 'data' via 'onSort'. Otherwise, the existing data will be sorted within DataTable.",,
DataTable,Visualizations,sortable,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to allow the user to sort columns.,requires columns,
DataTable,Visualizations,step,number,number,behavior,,false,,false,50,50,How many items to render at a time.,,
DataTable,Visualizations,verticalAlign,string | object,union,behavior,,true,"{ header: ""string"", body: ""string"", footer: ""string"" }",false,"""bottom"" | ""middle"" | ""top""","""bottom"" | ""middle"" | ""top""",How to vertically align items.,,
Diagram,Visualizations,animation,boolean | string | object,union,layout,,true,"{ type: ""pulse"" | ""draw"", delay: number | ""string"", duration: number | ""string"", size: ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" }",false,"true | false | ""pulse"" | ""draw""","true | false | ""pulse"" | ""draw""",Animation to be used by entire Diagram.,,
Diagram,Visualizations,connections,array,array,behavior,,false,"[ { anchor: ""center"", animation: ""..."", color: ""graph-0"", fromTarget: ""my-dom-id-1"", label: ""link 5"", offset: ""..."", thickness: ""medium"", toTarget: ""my-dom-id-2"", type: ""rectilinear"" } ]",false,"""center"" | ""vertical"" | ""horizontal"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""string"" | ""hair"" | ""xxsmall"" | ""direct"" | ""curved"" | ""rectilinear""","""center"" | ""vertical"" | ""horizontal"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""string"" | ""hair"" | ""xxsmall"" | ""direct"" | ""curved"" | ""rectilinear""",Array of objects describing the connections.,requires Stack parent with id-bearing children,
Distribution,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Distribution,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Distribution,Visualizations,basis,string,string,layout,,false,,false,"""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""full"" | ""1/2"" | ""1/3"" | ""2/3"" | ""1/4"" | ""2/4"" | ""3/4"" | ""auto"" | ""string""","""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""xxlarge"" | ""full"" | ""1/2"" | ""1/3"" | ""2/3"" | ""1/4"" | ""2/4"" | ""3/4"" | ""auto"" | ""string""",A fixed or relative size along its container's main axis.,,
Distribution,Visualizations,children,function,function,content,,false,({ value: 60 }) => {},true,({ value: 60 }) => {},({ value: 60 }) => {},Function that will be called when each value is rendered.,,
Distribution,Visualizations,fill,boolean,boolean,state,,false,,false,true | false,true | false,Whether the distribution expands to fill all of the available width and height.,,
Distribution,Visualizations,gap,string,string,layout,,false,,false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""",The amount of spacing between child elements.,,
Distribution,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Distribution,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Distribution,Visualizations,values,array,array,behavior,,false,"[{ value: 60 }, { value: 40 }]",false,,,Array of objects containing a value.,,
List,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
List,Visualizations,action,function,function,behavior,,false,"({item, index}) => <Content />",false,"({item, index}) => <Content />","({item, index}) => <Content />",Accepts a function that allows for a custom rendering of a component.,,
List,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
List,Visualizations,as,string | function,union,layout,,false,() => {},false,"""ul"" | () => {}","""ul"" | () => {}",The DOM tag or react component to use for the element.,,
List,Visualizations,background,string | array[string],union,layout,,false,,false,"""light-2""","""light-2""",Item background.,,
List,Visualizations,border,boolean | string | object,union,layout,,true,"{ color: ""string"" | { dark: ""string"", light: ""string"" }, side: ""horizontal"", size: ""small"" }",false,"true | false | ""horizontal"" | ""vertical"" | ""top"" | ""bottom"" | ""right"" | ""left"" | ""start"" | ""end""","true | false | ""horizontal"" | ""vertical"" | ""top"" | ""bottom"" | ""right"" | ""left"" | ""start"" | ""end""",Item border.,,
List,Visualizations,children,function,function,content,,false,"(item, index, { active }) => <Box>...</Box>",true,,,"Function that will be called when each data item is rendered. It will be passed three arguments, the individual data item, its index, and an object indicating the state of the item, if any. It should return a react element.",,children render function for fully custom item rendering
List,Visualizations,data,array[string] | array[object],array,content,,false,"[ { city: ""Boise"", state: ""Idaho"" }, { city: ""Fort Collins"", state: ""Colorado"" } ]",false,,,Array of data objects.,,
List,Visualizations,defaultItemProps,itemProps,object,behavior,,false,"{{ background: ..., align: ... }}",false,,,,,
List,Visualizations,disabled,onClickItem | array | data | itemKey,union,state,,false,,false,,,,,
List,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
List,Visualizations,itemKey,string | function,union,behavior,,false,(item) => key-{item.id},false,"""id"" | (item) => key-{item.id}","""id"" | (item) => key-{item.id}",The key to apply to each item in the List.,,
List,Visualizations,itemProps,object,object,behavior,,true,"{ 27: { background: ..., border: ..., pad: ... }}",false,,,"Item specific background, border, and pad, keyed by data index. The background, border, and pad accept the same values as the same named properties on List.",,
List,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
List,Visualizations,onActive,function,function,event,,false,(index) => {},false,(index) => {},(index) => {},"When provided, this is called with the index of the item that the user has either moused over or navigated to with their keyboard.",,
List,Visualizations,onClickItem,function,function,event,,false,"({ item, index }) => {}",false,"({ item, index }) => {}","({ item, index }) => {}","When supplied, this function will be called with an event object which includes an 'item' property containing the data value associated with the clicked item and an 'index' property containing the index in 'data' of the clicked item. You should not include interactive elements, like Anchor or Button inside 'primaryKey' or 'secondaryKey' as that can cause confusion with overlapping interactive elements.",fires with item object,
List,Visualizations,onMore,function,function,event,,false,() => {},false,() => {},() => {},Use this to indicate that 'data' doesn't contain all that it could. It will be called when all of the data items have been rendered. This might be used when the total number of items that could be retrieved is more than you'd want to load into the browser. 'onMore' allows you to lazily fetch more from the server only when needed.,,
List,Visualizations,onOrder,function,function,event,,false,() => {},false,() => {},() => {},Use this to indicate that the user should be allowed to re-order the data items. This cannot be used with 'paginate' or 'onClickItem'. The function will be called with the array of items in their new order when the user moves items via drag and drop or the move up/down controls.,,
List,Visualizations,pad,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."", start: ""..."", end: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""",Item padding.,,
List,Visualizations,paginate,boolean | object,union,behavior,,true,{},false,true | false,true | false,Whether to paginate the data.,,
List,Visualizations,pinned,onOrder | boolean | array,union,behavior,,false,"{ background: 'none', color: 'text-weak', icon: <Lock />, items: ['item 2', 'item 3'] }",false,true | false,true | false,,,
List,Visualizations,primaryKey,string | function,union,behavior,,false,item => (<Text>{item.entry}</Text>),false,"""property"" | item => (<Text>{item.entry}</Text>)","""property"" | item => (<Text>{item.entry}</Text>)","When a string is supplied, it indicates the property in a data item object to use to get the primary content. If a function is supplied, it will be called with the current data item object and should return a React element that will be rendered as the primary content.",identifies unique items,
List,Visualizations,secondaryKey,string | function,union,behavior,,false,item => (<Text>{item.entry}</Text>),false,"""secondaryProperty"" | item => (<Text>{item.entry}</Text>)","""secondaryProperty"" | item => (<Text>{item.entry}</Text>)","When a string is supplied, it indicates the property in a data item object to use to get the secondary content. If a function is supplied, it will be called with the current data item object and should return a React element that will be rendered as the secondary content.",,
List,Visualizations,show,number | object,union,behavior,page to show,true,{ page: 2 },false,15,15,The index of an item or page to show.,,
List,Visualizations,showIndex,onOrder | boolean,union,behavior,,false,,false,true | false,true | false,,,
List,Visualizations,step,number,number,behavior,,false,,false,50,50,How many items to render at a time.,,
Meter,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Meter,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Meter,Visualizations,background,string | object,union,layout,,true,"{ color: ""light-2"", opacity: ""medium"" }",false,"""light-2"" | ""weak"" | ""medium"" | ""strong"" | number | boolean","""light-2"" | ""weak"" | ""medium"" | ""strong"" | number | boolean",Background color.,,
Meter,Visualizations,color,string | object,union,layout,,true,"{ dark: ""string"", light: ""string"" }",false,"""brand""","""brand""",The color of the value region. This is only valid when used with 'value'.,,
Meter,Visualizations,direction,string,enum,layout,,false,,false,"""horizontal"" | ""vertical""","""horizontal"" | ""vertical""","The direction of the Meter you want to display. Currently, direction works only when 'type' of Meter is 'bar'.",,
Meter,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Meter,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Meter,Visualizations,max,number | string,union,behavior,,false,,false,"25 | ""25""","25 | ""25""",The maximum value for the Meter.,,
Meter,Visualizations,reverse,boolean,boolean,state,,false,,false,true | false,true | false,Whether the direction of the Meter should be reversed.,,
Meter,Visualizations,round,boolean,boolean,layout,,false,,false,true | false,true | false,Whether to round the line ends.,,
Meter,Visualizations,size,string,string,layout,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""full"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""full"" | ""string""",The size of the Meter.,,
Meter,Visualizations,thickness,string,string,behavior,,false,,false,"""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""",The size of the Meter.,,
Meter,Visualizations,type,string,enum,behavior,,false,,false,"""bar"" | ""circle"" | ""pie"" | ""semicircle""","""bar"" | ""circle"" | ""pie"" | ""semicircle""",The visual type of meter.,,
Meter,Visualizations,value,number,number,content,,false,,false,10,10,The numeric value to represent. Ignored when 'values' is specified.,single-bar mode; conflicts with values,
Meter,Visualizations,values,array,array,behavior,one will be chosen,false,"[ { value: 45, color: ""graph-0"", highlight: boolean, label: ""string"", onClick: () => {}, onHover: (true) => {} } ]",false,,,Array of value objects describing the data.,multi-bar mode; conflicts with value,
NameValueList,Visualizations,align,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""baseline"" | ""stretch","""start"" | ""center"" | ""end"" | ""baseline"" | ""stretch","How to align the contents along the cross axis. Any 'align-items' valid CSS value is accepted, including composed ones such 'first baseline' and 'unsafe start'.",,
NameValueList,Visualizations,layout,string,enum,behavior,,false,,false,"""column"" | ""grid""","""column"" | ""grid""",The orientation to layout the NameValuePairs.,,
NameValueList,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
NameValueList,Visualizations,nameProps,object,object,behavior,,true,"{ width: ""xsmall"", align: ""end"" }",false,,,The alignment and width of the name.,paired with valueProps layout,
NameValueList,Visualizations,pairProps,object,object,behavior,,true,"{ direction: ""column"" }",false,,,The orienation to layout the name and value.,,
NameValueList,Visualizations,valueProps,object,object,behavior,,true,"{ width: ""large"", align: ""end"" }",false,,,The alignment and width of the value.,paired with nameProps layout,
Notification,Visualizations,actions,array,array,behavior,,false,"[{ label: 'Renew Subscription', href: '/renew'}]",false,,,"Anchors that appear to the right of the title and message. Value should be provided as an array of objects, where the object accepts any Anchor properties.",,"actions={<Button label=""Edit"" />}"
Notification,Visualizations,global,boolean,boolean,behavior,,false,,false,true | false,true | false,A boolean flag indicating whether or not the Notification is a Global Notification. Global notifications are displayed directly beneath an application header as opposed to a notification within an individual page. Global Banner notifications can receive their own theming.,,
Notification,Visualizations,icon,element,element,content,,false,,true,<Add />,<Add />,Icon to use for the Notification.,,icon={<Add />}
Notification,Visualizations,message,string | node,union,content,,false,,true,"""You were signed out due to inactivity."" | <Text size='large'>...</Text>","""You were signed out due to inactivity."" | <Text size='large'>...</Text>",A custom message displayed under the title. Provides more information about the Notification.,,
Notification,Visualizations,onClose,function,function,event,,false,,false,(...args: any[]) => any,(...args: any[]) => any,Click handler. Not setting this property causes the Notification to not have a close button.,,
Notification,Visualizations,status,string,enum,behavior,,false,,false,"""unknown"" | ""normal"" | ""warning"" | ""info"" | ""critical""","""unknown"" | ""normal"" | ""warning"" | ""info"" | ""critical""",An indicator that relays the current status of a Notification.,,
Notification,Visualizations,time,number,number,behavior,,false,,false,4000,4000,The amount of time a toast Notification should stay open.,,
Notification,Visualizations,title,string,enum,content,,false,,false,"""Your session has expired.""","""Your session has expired.""",A string that represents the title of a Notification.,,
